id,from,to,name,highway,length_m,osm_id
E82131,12188591864,12188591865,,residential,32.8,1316969658
E82132,6917896225,5474782508,Jalan Galaxy Raya 2,residential,135.4,1316969927
E82133,5474782508,6917896225,Jalan Galaxy Raya 2,residential,135.4,1316969927
E82134,4297447024,12182986515,,residential,6.5,1316969928
E82135,12182986515,4297447024,,residential,6.5,1316969928
E82136,4297446995,12186482358,,residential,8.5,1316969929
E82137,12186482358,4297446995,,residential,8.5,1316969929
E82138,12188582721,4297446955,Jalan Fajar Utama II,residential,7.3,1316969930
E82139,4297446955,12188582721,Jalan Fajar Utama II,residential,7.3,1316969930
E82140,12186595620,2026092971,Jalan Taman Elok I,residential,8.4,1316969931
E82141,2026092971,12186595620,Jalan Taman Elok I,residential,8.4,1316969931
E82142,11953089669,4297447243,Jalan Taman Elok I,residential,1.7,1316969932
E82143,4297447243,11953089669,Jalan Taman Elok I,residential,1.7,1316969932
E82144,7129498330,12188666696,,living_street,3.8,1316975020
E82145,12188666696,7129498330,,living_street,3.8,1316975020
E82146,7129584523,7129584522,,living_street,5.9,1316975021
E82147,7129584522,7129584523,,living_street,5.9,1316975021
E82148,7131428200,12188666697,,living_street,23.2,1316975022
E82149,12188666697,7131428200,,living_street,23.2,1316975022
E82150,12188666698,12188666699,,residential,38.9,1316975023
E82151,12188666699,12188666698,,residential,38.9,1316975023
E82152,12188666700,12188666698,,residential,13.3,1316975024
E82153,12188666698,12188666700,,residential,13.3,1316975024
E82154,5472455273,5472455272,,residential,6.5,1316979857
E82155,5472455272,5472455273,,residential,6.5,1316979857
E82156,4273406451,6278938773,,residential,16.4,1316979858
E82157,6278938773,4273406451,,residential,16.4,1316979858
E82158,12188706203,12188706202,Gang Haji Nurna,residential,29.7,1316979859
E82159,12188706202,12188706203,Gang Haji Nurna,residential,29.7,1316979859
E82160,12188706205,7128957873,Gang As-Salam,living_street,22.4,1316979860
E82161,7128957873,12188706205,Gang As-Salam,living_street,22.4,1316979860
E82162,12188729081,4299818792,Jalan Melati Raya,residential,6.5,1316987648
E82163,4299818792,12188729081,Jalan Melati Raya,residential,6.5,1316987648
E82164,12188729082,4299818745,,residential,7.9,1316987649
E82165,4299818745,12188729082,,residential,7.9,1316987649
E82166,4299818737,7137672704,Jalan Asoka 2,residential,3.7,1316987650
E82167,7137672704,4299818737,Jalan Asoka 2,residential,3.7,1316987650
E82168,7131829269,4299818736,,residential,5.5,1316987651
E82169,4299818736,7131829269,,residential,5.5,1316987651
E82170,4299818736,4299818733,,residential,15.7,1316987651
E82171,4299818733,4299818736,,residential,15.7,1316987651
E82172,4299818738,7131829268,Jalan Asoka Raya,residential,4.7,1316987652
E82173,7131829268,4299818738,Jalan Asoka Raya,residential,4.7,1316987652
E82174,4299818735,7131829267,Jalan Mawar Raya,residential,6.4,1316987653
E82175,7131829267,4299818735,Jalan Mawar Raya,residential,6.4,1316987653
E82176,7131712685,6319912757,,residential,35.7,1316987654
E82177,6319912757,7131712685,,residential,35.7,1316987654
E82178,4297446376,12184335158,Jalan Melati Raya,residential,6.5,1316987655
E82179,12184335158,4297446376,Jalan Melati Raya,residential,6.5,1316987655
E82180,11350114051,6444370826,,residential,25.9,1316987656
E82181,6444370826,11350114051,,residential,25.9,1316987656
E82182,7131586511,4299818836,Jalan Mawar Raya,residential,7.0,1316987657
E82183,4299818836,7131586511,Jalan Mawar Raya,residential,7.0,1316987657
E82184,7128768245,4299818837,Jalan Bougenville Raya,residential,5.3,1316987658
E82185,4299818837,7128768245,Jalan Bougenville Raya,residential,5.3,1316987658
E82186,4299818831,12188706201,Jalan Palem Raya 11,residential,29.7,1316987659
E82187,12188706201,4299818831,Jalan Palem Raya 11,residential,29.7,1316987659
E82188,7128796445,4299818832,Jalan Palem Raya 16,residential,32.1,1316987660
E82189,4299818832,7128796445,Jalan Palem Raya 16,residential,32.1,1316987660
E82190,12188729080,4299818816,Kalan Anggrek Masjid,residential,11.4,1316987661
E82191,4299818816,12188729080,Kalan Anggrek Masjid,residential,11.4,1316987661
E82192,12188845921,2026215271,,service,35.2,1316995872
E82193,2026215271,12188845921,,service,35.2,1316995872
E82194,7133861467,5472456796,,service,28.7,1316995873
E82195,5472456796,7133861467,,service,28.7,1316995873
E82196,2026092764,7131898248,,service,8.8,1316995874
E82197,7131898248,2026092764,,service,8.8,1316995874
E82198,7134061557,7120172003,,service,14.9,1317005490
E82199,7120172003,7134061557,,service,14.9,1317005490
E82200,12188988573,4297445629,,residential,37.0,1317012171
E82201,4297445629,12188988573,,residential,37.0,1317012171
E82202,4297445629,4297445668,,residential,91.0,1317012171
E82203,4297445668,4297445629,,residential,91.0,1317012171
E82204,12188988569,4297445612,Jalan Bougenville III,residential,105.9,1317012172
E82205,4297445612,12188988569,Jalan Bougenville III,residential,105.9,1317012172
E82206,4297445593,12188988567,Jalan Bougenville II,residential,104.9,1317012173
E82207,12188988567,4297445593,Jalan Bougenville II,residential,104.9,1317012173
E82208,4297445534,12184640190,Jalan Bougenville,residential,5.8,1317012174
E82209,12184640190,4297445534,Jalan Bougenville,residential,5.8,1317012174
E82210,12188988566,4297445555,,residential,56.4,1317012175
E82211,4297445555,12188988566,,residential,56.4,1317012175
E82212,12188988565,4297445543,,residential,56.7,1317012176
E82213,4297445543,12188988565,,residential,56.7,1317012176
E82214,12188988574,4297445653,,service,4.4,1317012177
E82215,4297445653,12188988574,,service,4.4,1317012177
E82216,12189030762,12189030761,,residential,8.1,1317019998
E82217,12189030761,12189030762,,residential,8.1,1317019998
E82218,12189085276,4294586792,Jalan Pelita IV,residential,4.8,1317027473
E82219,4294586792,12189085276,Jalan Pelita IV,residential,4.8,1317027473
E82220,4294586816,12189085279,Jalan Pelita III,living_street,7.6,1317027474
E82221,12189085279,4294586816,Jalan Pelita III,living_street,7.6,1317027474
E82222,12189085280,4294586827,Jalan Pelita II,living_street,7.3,1317027475
E82223,4294586827,12189085280,Jalan Pelita II,living_street,7.3,1317027475
E82224,12189085281,4294586824,Jalan Pelita II,living_street,13.7,1317027476
E82225,4294586824,12189085281,Jalan Pelita II,living_street,13.7,1317027476
E82226,4294586824,12189085280,Jalan Pelita II,living_street,54.8,1317027476
E82227,12189085280,4294586824,Jalan Pelita II,living_street,54.8,1317027476
E82228,4294587051,12189085290,Jalan Cendana I,residential,10.1,1317027477
E82229,12189085290,4294587051,Jalan Cendana I,residential,10.1,1317027477
E82230,11826804449,4294587122,Jalan Cendana II,residential,4.5,1317027478
E82231,4294587122,11826804449,Jalan Cendana II,residential,4.5,1317027478
E82232,4294587038,12189085288,Jalan Merpati Utama,residential,4.2,1317027479
E82233,12189085288,4294587038,Jalan Merpati Utama,residential,4.2,1317027479
E82234,4294586971,4294586974,Jalan Masjid Anas Bani Malik,residential,22.9,1317027480
E82235,4294586974,4294586971,Jalan Masjid Anas Bani Malik,residential,22.9,1317027480
E82236,4294586974,12189085287,Jalan Masjid Anas Bani Malik,residential,20.7,1317027480
E82237,12189085287,4294586974,Jalan Masjid Anas Bani Malik,residential,20.7,1317027480
E82238,5504382787,12189105907,Jalan Rajawali II,residential,12.7,1317027481
E82239,12189105907,5504382787,Jalan Rajawali II,residential,12.7,1317027481
E82240,4294586874,4294586876,,residential,34.2,1317027482
E82241,4294586876,4294586874,,residential,34.2,1317027482
E82242,4294586876,4294586879,,residential,25.4,1317027482
E82243,4294586879,4294586876,,residential,25.4,1317027482
E82244,4294586879,12189085286,,residential,23.1,1317027482
E82245,12189085286,4294586879,,residential,23.1,1317027482
E82246,9926567411,4294586842,Jalan Rajawali I,living_street,13.1,1317027483
E82247,4294586842,9926567411,Jalan Rajawali I,living_street,13.1,1317027483
E82248,4294587045,4294587038,Jalan Balai,residential,26.7,1317027484
E82249,4294587038,4294587045,Jalan Balai,residential,26.7,1317027484
E82250,4294587060,12189085294,Jalan Cendana IV,residential,17.6,1317027485
E82251,12189085294,4294587060,Jalan Cendana IV,residential,17.6,1317027485
E82252,4294587064,5504916509,,living_street,78.9,1317027486
E82253,5504916509,4294587064,,living_street,78.9,1317027486
E82254,4294586995,4294587060,Jalan Betet V,residential,101.9,1317027487
E82255,4294587060,4294586995,Jalan Betet V,residential,101.9,1317027487
E82256,4294586983,4294587051,Jalan Betet III,residential,101.9,1317027488
E82257,4294587051,4294586983,Jalan Betet III,residential,101.9,1317027488
E82258,4294586934,4294586983,Jalan Garuda I,residential,103.2,1317027489
E82259,4294586983,4294586934,Jalan Garuda I,residential,103.2,1317027489
E82260,4294586979,4294586932,Jalan Elang II,residential,103.2,1317027490
E82261,4294586932,4294586979,Jalan Elang II,residential,103.2,1317027490
E82262,4294587055,4294587090,Jalan Cendana II,residential,71.4,1317027491
E82263,4294587090,4294587055,Jalan Cendana II,residential,71.4,1317027491
E82264,4294587090,4294587112,Jalan Cendana II,residential,24.2,1317027491
E82265,4294587112,4294587090,Jalan Cendana II,residential,24.2,1317027491
E82266,4294586879,5504382785,Jalan Rajawali II,residential,18.8,1317027492
E82267,5504382785,4294586879,Jalan Rajawali II,residential,18.8,1317027492
E82268,5504382785,4294586919,Jalan Rajawali II,residential,75.8,1317027492
E82269,4294586919,5504382785,Jalan Rajawali II,residential,75.8,1317027492
E82270,4294586919,5504382787,Jalan Rajawali II,residential,26.2,1317027492
E82271,5504382787,4294586919,Jalan Rajawali II,residential,26.2,1317027492
E82272,12189085288,4294587039,Jalan Merpati Utama,residential,25.0,1317027493
E82273,4294587039,12189085288,Jalan Merpati Utama,residential,25.0,1317027493
E82274,4294587039,4294587016,Jalan Merpati Utama,residential,65.3,1317027493
E82275,4294587016,4294587039,Jalan Merpati Utama,residential,65.3,1317027493
E82276,4294587016,4294587002,Jalan Merpati Utama,residential,26.7,1317027493
E82277,4294587002,4294587016,Jalan Merpati Utama,residential,26.7,1317027493
E82278,2026093059,6332311847,,residential,8.0,1317592587
E82279,6332311847,2026093059,,residential,8.0,1317592587
E82280,2026215865,12194579680,,service,54.5,1317592588
E82281,12194579680,2026215865,,service,54.5,1317592588
E82282,5474781995,12194805427,,service,30.1,1317609752
E82283,12194805427,5474781995,,service,30.1,1317609752
E82284,5474781977,12202241961,,living_street,4.1,1317609753
E82285,12202241961,5474781977,,living_street,4.1,1317609753
E82286,5474781974,12194805431,,living_street,5.6,1317609754
E82287,12194805431,5474781974,,living_street,5.6,1317609754
E82288,2026215868,12194805432,Gang Haji Muchtar,living_street,31.1,1317609755
E82289,12194805432,2026215868,Gang Haji Muchtar,living_street,31.1,1317609755
E82290,6442255647,6442255646,,living_street,26.9,1317609756
E82291,6442255646,6442255647,,living_street,26.9,1317609756
E82292,12194805433,4295504933,Gang Haji Neman,residential,19.0,1317609757
E82293,4295504933,12194805433,Gang Haji Neman,residential,19.0,1317609757
E82294,6442255641,12194805434,Gang Haji Muhammad Jalil,residential,5.2,1317609758
E82295,12194805434,6442255641,Gang Haji Muhammad Jalil,residential,5.2,1317609758
E82296,6442255636,6442255635,,residential,22.8,1317609759
E82297,6442255635,6442255636,,residential,22.8,1317609759
E82298,12194821851,12194821850,,living_street,31.7,1317611512
E82299,12194821850,12194821851,,living_street,31.7,1317611512
E82300,5474782000,12194821851,,living_street,7.9,1317611513
E82301,12194821851,5474782000,,living_street,7.9,1317611513
E82302,12194830583,5428165671,,residential,11.5,1317611637
E82303,5428165671,12194830583,,residential,11.5,1317611637
E82304,4294586729,11288137979,Jalan Pondok Bahar II,residential,7.6,1317612879
E82305,11288137979,4294586729,Jalan Pondok Bahar II,residential,7.6,1317612879
E82306,9880141300,4294586795,Jalan Cemara IV,residential,10.1,1317612880
E82307,4294586795,9880141300,Jalan Cemara IV,residential,10.1,1317612880
E82308,12194832811,4294586815,Jalan Cemara I,residential,31.9,1317612881
E82309,4294586815,12194832811,Jalan Cemara I,residential,31.9,1317612881
E82310,11826804448,4294587119,,living_street,42.1,1317612882
E82311,4294587119,11826804448,,living_street,42.1,1317612882
E82312,7287762213,4294587102,,living_street,7.5,1317612883
E82313,4294587102,7287762213,,living_street,7.5,1317612883
E82314,12189085275,9926567410,Jalan Pembangunan I,living_street,82.7,1317612884
E82315,9926567410,12189085275,Jalan Pembangunan I,living_street,82.7,1317612884
E82316,4294586792,12189085275,Jalan Pembangunan I,living_street,4.8,1317612885
E82317,12189085275,4294586792,Jalan Pembangunan I,living_street,4.8,1317612885
E82318,6324468805,4294586769,Jalan Pondok Bahar Utama,residential,17.1,1317612886
E82319,4294586769,6324468805,Jalan Pondok Bahar Utama,residential,17.1,1317612886
E82320,11288137979,7249159532,Jalan Pondok Bahar II,residential,103.5,1317612887
E82321,7249159532,11288137979,Jalan Pondok Bahar II,residential,103.5,1317612887
E82322,4294586744,11288138176,Jalan Pondok Bahar III,residential,6.5,1317612888
E82323,11288138176,4294586744,Jalan Pondok Bahar III,residential,6.5,1317612888
E82324,11288138175,4294586767,Jalan Pondok Bahar IV,residential,5.9,1317612889
E82325,4294586767,11288138175,Jalan Pondok Bahar IV,residential,5.9,1317612889
E82326,12194832813,4294586778,Jalan Danau IV,residential,5.4,1317612890
E82327,4294586778,12194832813,Jalan Danau IV,residential,5.4,1317612890
E82328,12194832814,4294586776,Jalan Danau III,living_street,6.4,1317612891
E82329,4294586776,12194832814,Jalan Danau III,living_street,6.4,1317612891
E82330,12194832815,4294586773,Jalan Danau II,residential,6.6,1317612892
E82331,4294586773,12194832815,Jalan Danau II,residential,6.6,1317612892
E82332,12194832816,4294586770,Jalan Danau I,residential,6.9,1317612893
E82333,4294586770,12194832816,Jalan Danau I,residential,6.9,1317612893
E82334,12194858994,12194858993,,service,20.1,1317622435
E82335,12194858993,12194858994,,service,20.1,1317622435
E82336,5442288177,5455499859,,living_street,4.5,1317622436
E82337,5455499859,5442288177,,living_street,4.5,1317622436
E82338,4295642418,5442288245,Jalan Ngurah Rai,residential,60.7,1317622437
E82339,5442288245,4295642418,Jalan Ngurah Rai,residential,60.7,1317622437
E82340,5442288245,4295642430,Jalan Ngurah Rai,residential,65.7,1317622437
E82341,4295642430,5442288245,Jalan Ngurah Rai,residential,65.7,1317622437
E82342,4295642430,4295642434,Jalan Ngurah Rai,residential,44.9,1317622437
E82343,4295642434,4295642430,Jalan Ngurah Rai,residential,44.9,1317622437
E82344,5474781809,5474781788,Jalan Kenanga VIII,residential,3.6,1317624167
E82345,5474781788,5474781809,Jalan Kenanga VIII,residential,3.6,1317624167
E82346,5636854762,12194910589,,residential,8.0,1317624168
E82347,12194910589,5636854762,,residential,8.0,1317624168
E82348,6322201968,5648736268,Jalan Taman Pinang Indah Raya,residential,68.3,1317628967
E82349,5648736268,6322201968,Jalan Taman Pinang Indah Raya,residential,68.3,1317628967
E82350,5648736268,12194939564,Jalan Taman Pinang Indah Raya,residential,8.7,1317628967
E82351,12194939564,5648736268,Jalan Taman Pinang Indah Raya,residential,8.7,1317628967
E82352,12194939565,3848468757,Jalan Teratai,residential,4.6,1317628968
E82353,3848468757,12194939565,Jalan Teratai,residential,4.6,1317628968
E82354,6322201975,12194939565,Jalan Teratai,residential,126.3,1317628969
E82355,12194939565,6322201975,Jalan Teratai,residential,126.3,1317628969
E82356,5504249449,10119079439,,service,9.3,1317628970
E82357,10119079439,5504249449,,service,9.3,1317628970
E82358,10119377461,5504248746,,service,24.6,1317628971
E82359,5504248746,10119377461,,service,24.6,1317628971
E82360,12194949765,7137676482,,residential,70.2,1317631312
